,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,param_vectorizer,param_vectorizer__max_df,param_vectorizer__max_features,param_vectorizer__min_df,param_vectorizer__ngram_range,param_vectorizer__tokenizer,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,6.855227518081665,0.234652326549896,0.36751279830932615,0.15088505182957307,GradientBoostingClassifier(),1,2,100,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6210191082802548,0.6964856230031949,0.6517571884984026,0.7220447284345048,0.6645367412140575,0.6711686778860828,0.035114350529058716,13,0.8594249201277955,0.8292098962490024,0.8635275339185954,0.8156424581005587,0.8363926576217079,0.8408394932035319,0.01816633003907262,0.70625,0.779874213836478,0.7735849056603774,0.8616352201257862,0.8176100628930818,0.7877908805031447,0.051488967086708824,12,0.940251572327044,0.9262166405023547,0.9466248037676609,0.9309262166405023,0.9262166405023547,0.9340471747479834,0.00811253614757142,0.6108108108108108,0.6739130434782609,0.6275510204081632,0.6782178217821783,0.6310679611650486,0.6443121315288923,0.026849548243014228,12,0.8125,0.7793923381770145,0.8148648648648649,0.7602564102564102,0.7887700534759359,0.791156733354845,0.020574439156948104,0.6550724637681159,0.7230320699708455,0.6929577464788732,0.7590027700831025,0.7123287671232876,0.708478763484845,0.03427077856940228,13,0.8717201166180758,0.8464849354375896,0.8758169934640523,0.8369795342272407,0.851985559566787,0.856597427862749,0.01487602769569626
1,4.460045623779297,0.8520747854036629,0.33986730575561525,0.13589931059791902,GradientBoostingClassifier(),1,2,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6337579617834395,0.6805111821086262,0.6261980830670927,0.7348242811501597,0.6805111821086262,0.6711605380435889,0.03911142120560495,14,0.896964856230032,0.8802873104549083,0.8818834796488427,0.8754988028731046,0.8914604948124502,0.8852189888038675,0.007833911998965194,0.725,0.8113207547169812,0.7672955974842768,0.8490566037735849,0.7924528301886793,0.7890251572327045,0.04167496060801406,11,0.9732704402515723,0.9607535321821036,0.9560439560439561,0.9701726844583988,0.9623233908948194,0.9645128007661701,0.006314704736830072,0.6203208556149733,0.6482412060301508,0.6039603960396039,0.6958762886597938,0.6528497409326425,0.6442496974554328,0.03146749144210698,13,0.8467852257181943,0.830393487109905,0.8353909465020576,0.8185430463576159,0.8455172413793104,0.8353259894134165,0.010403621382315197,0.6685878962536023,0.7206703910614525,0.6759002770083102,0.7648725212464589,0.7159090909090909,0.709188035295783,0.03473967530109405,12,0.9056327724945136,0.8908296943231441,0.8916544655929722,0.8879310344827587,0.9001468428781204,0.8952389619543017,0.00660022199391952
2,8.61000199317932,0.48807925726828727,0.4490370750427246,0.23893556456763237,GradientBoostingClassifier(),1,2,200,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6369426751592356,0.6517571884984026,0.6293929712460063,0.6773162939297125,0.670926517571885,0.6532671292810484,0.01859548042148695,22,0.8266773162939297,0.8507581803671189,0.86512370311253,0.8563447725458898,0.8810853950518756,0.8559978734742689,0.017888176551465438,0.76875,0.7735849056603774,0.7610062893081762,0.8050314465408805,0.7987421383647799,0.7814229559748428,0.017298520336218193,13,0.9323899371069182,0.9403453689167975,0.9387755102040817,0.9497645211930926,0.9654631083202512,0.9453476891482282,0.01149137568365483,0.615,0.6275510204081632,0.6080402010050251,0.6464646464646465,0.6414141414141414,0.6276940018583953,0.014751334469961198,22,0.7731421121251629,0.8008021390374331,0.8214285714285714,0.8034528552456839,0.8288409703504043,0.8055333296374512,0.019348428035988612,0.6833333333333333,0.6929577464788732,0.6759776536312849,0.7170868347338936,0.711484593837535,0.6961680324029841,0.015842223177355858,18,0.8453314326443335,0.8649819494584837,0.8761904761904762,0.8705035971223022,0.8919506889050036,0.8697916288641198,0.015191512781139463
3,5.68277907371521,1.8742423341928967,0.13235054016113282,0.05442299544359244,GradientBoostingClassifier(),1,2,200,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6114649681528662,0.6645367412140575,0.65814696485623,0.6900958466453674,0.6837060702875399,0.6615901182312122,0.02769389987099236,16,0.9512779552715654,0.9473264166001596,0.9489225857940942,0.9529130087789306,0.9537110933758979,0.9508302119641296,0.0023980664672586752,0.7125,0.7421383647798742,0.7358490566037735,0.7547169811320755,0.7672955974842768,0.7425,0.018484815988675705,21,0.9905660377358491,0.989010989010989,0.9811616954474097,0.9858712715855573,0.989010989010989,0.9871241965581588,0.003349253131526821,0.6,0.6483516483516484,0.6428571428571429,0.6741573033707865,0.6630434782608695,0.6456819145680894,0.02535435186954495,9,0.9197080291970803,0.9143686502177069,0.9231905465288035,0.9262536873156342,0.9251101321585903,0.9217262090835631,0.004296510239528254,0.6514285714285715,0.6920821114369502,0.6862170087976539,0.712166172106825,0.7113702623906706,0.6906528252321342,0.02214632118032546,20,0.9538228614685844,0.9502262443438914,0.9512937595129376,0.9551330798479087,0.9559939301972686,0.9532939750741182,0.002207424697634058
4,6.519807195663452,0.6947343703484854,0.7522454738616944,0.5679408223635468,GradientBoostingClassifier(),1,3,100,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6337579617834395,0.6645367412140575,0.6070287539936102,0.6932907348242812,0.7060702875399361,0.6609368958710649,0.03671930022170662,17,0.8674121405750799,0.88268156424581,0.9201915403032721,0.8914604948124502,0.9002394253790902,0.8923970330631403,0.0176269682068952,0.75625,0.7610062893081762,0.7232704402515723,0.8113207547169812,0.8113207547169812,0.7726336477987422,0.034157664215847226,16,0.9669811320754716,0.945054945054945,0.957613814756672,0.9591836734693877,0.9607535321821036,0.957917419507716,0.0071740259910486135,0.6142131979695431,0.6436170212765957,0.5927835051546392,0.6615384615384615,0.675392670157068,0.6375089712192615,0.0303082816791509,19,0.8092105263157895,0.8431372549019608,0.8931185944363104,0.8474341192787794,0.8595505617977528,0.8504902113461185,0.02708020331750664,0.6778711484593838,0.6974063400576369,0.6515580736543909,0.7288135593220338,0.7371428571428571,0.6985583957272605,0.03175674823913752,16,0.8810888252148997,0.8911917098445595,0.9242424242424242,0.8998527245949927,0.9073387694588584,0.900742890671147,0.014656284896477181
5,6.94372067451477,2.261471619860621,0.1684885025024414,0.041199690412998285,GradientBoostingClassifier(),1,3,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6210191082802548,0.6932907348242812,0.6230031948881789,0.7028753993610224,0.6549520766773163,0.6590281028062107,0.03422164523324838,18,0.9432907348242812,0.931364724660814,0.9377494014365523,0.9337589784517158,0.9265762170790104,0.9345480112904747,0.0056743193987143226,0.68125,0.7987421383647799,0.7295597484276729,0.7924528301886793,0.7547169811320755,0.7513443396226414,0.04321022770973452,20,0.9842767295597484,0.9858712715855573,0.9827315541601256,0.9858712715855573,0.9843014128728415,0.9846104479527659,0.0011761347708910805,0.615819209039548,0.6649214659685864,0.6073298429319371,0.6774193548387096,0.6349206349206349,0.6400821015398832,0.027199645744710947,17,0.9112081513828238,0.8907801418439716,0.9033189033189033,0.8945868945868946,0.8843441466854725,0.8968476475636132,0.00944843251424522,0.6468842729970327,0.7257142857142858,0.6628571428571428,0.7304347826086957,0.6896551724137931,0.69110913131819,0.033166701681732934,19,0.9463340891912321,0.9359165424739195,0.9413533834586466,0.9380134428678119,0.9316493313521546,0.938653357868753,0.004964671368645313
6,10.56848964691162,1.7446730043089103,0.25646681785583497,0.11424813892005671,GradientBoostingClassifier(),1,3,200,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6273885350318471,0.670926517571885,0.6357827476038339,0.6996805111821086,0.6613418530351438,0.6590240328849637,0.02584938190916989,19,0.896964856230032,0.9034317637669593,0.9162011173184358,0.8675179569034318,0.8683160415003991,0.8904863471438516,0.01944157246324254,0.74375,0.7610062893081762,0.7358490566037735,0.8301886792452831,0.7924528301886793,0.7726493710691825,0.03472159882356405,15,0.970125786163522,0.9623233908948194,0.9481946624803768,0.9623233908948194,0.9497645211930926,0.958546350325326,0.008329386164719564,0.6102564102564103,0.6505376344086021,0.6190476190476191,0.6633165829145728,0.6331658291457286,0.6352648151545865,0.01956008276983706,21,0.8486932599724897,0.8633802816901408,0.893491124260355,0.8119205298013245,0.8197831978319783,0.8474536787112577,0.029674567630825984,0.6704225352112676,0.7014492753623188,0.6724137931034483,0.7374301675977654,0.7039106145251397,0.697125277159988,0.02454756944656839,17,0.9053558327219369,0.9101707498144024,0.92003046458492,0.8807471264367817,0.88,0.8992608347116082,0.01613251326510364
7,9.929251098632813,1.9638074564590817,0.38051514625549315,0.1943483259553767,GradientBoostingClassifier(),1,3,200,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6401273885350318,0.6677316293929713,0.6134185303514377,0.6996805111821086,0.6677316293929713,0.6577379377709042,0.029097314402638495,20,0.9752396166134185,0.9696727853152434,0.9744612928970471,0.9736632083000798,0.9720670391061452,0.9730207884463867,0.001976345999351419,0.68125,0.7421383647798742,0.7044025157232704,0.7610062893081762,0.7547169811320755,0.7287028301886792,0.03079947884680971,22,0.9968553459119497,0.9905808477237049,0.9921507064364207,0.9968602825745683,0.9952904238618524,0.9943475213016992,0.00254974681580823,0.6374269005847953,0.6519337016574586,0.6021505376344086,0.6836158192090396,0.6486486486486487,0.6447551215468702,0.02625147150660293,11,0.9562594268476622,0.951734539969834,0.9590288315629742,0.9534534534534534,0.9519519519519519,0.9544856407571751,0.002787129165521017,0.6586102719033232,0.6941176470588235,0.6492753623188405,0.7202380952380952,0.6976744186046512,0.6839831590247467,0.026279244241363377,21,0.9761354888375674,0.9707692307692307,0.9753086419753086,0.9746738296239448,0.9731389102072141,0.9740052202826531,0.001892411792078613
8,7.627681875228882,0.7643039640617694,0.5377117156982422,0.2953482411133412,GradientBoostingClassifier(),1,4,100,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.6146496815286624,0.645367412140575,0.6485623003194888,0.670926517571885,0.610223642172524,0.637945910746627,0.022657207717351423,24,0.8921725239616614,0.8715083798882681,0.9249800478850758,0.8898643256185156,0.9090183559457302,0.8975087266598502,0.018166315063420826,0.73125,0.8050314465408805,0.7358490566037735,0.7672955974842768,0.7232704402515723,0.7525393081761006,0.030204762650952354,19,0.9685534591194969,0.9497645211930926,0.9717425431711146,0.9607535321821036,0.9607535321821036,0.9623135175695822,0.0076182388150562415,0.6,0.6153846153846154,0.6324324324324324,0.648936170212766,0.5958549222797928,0.6185216280619212,0.01992599286407303,24,0.8426812585499316,0.8242506811989101,0.8906474820143885,0.8441379310344828,0.8730385164051355,0.8549511738405696,0.023712341377230623,0.6591549295774648,0.6975476839237057,0.6802325581395349,0.7031700288184438,0.6534090909090909,0.678702858273648,0.01988972626122484,23,0.9012435991221653,0.8825674690007294,0.9294294294294294,0.8986784140969163,0.9147982062780269,0.9053434235854535,0.01580824855976974
9,7.334775114059449,0.7735639334811837,0.36052284240722654,0.28225004254463354,GradientBoostingClassifier(),1,4,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.643312101910828,0.6932907348242812,0.6325878594249201,0.7060702875399361,0.6900958466453674,0.6730713660690666,0.029367031662867377,11,0.9672523961661342,0.9592976855546688,0.9648842777334398,0.9608938547486033,0.960095770151636,0.9624847968708965,0.003062147465211843,0.73125,0.7861635220125787,0.7358490566037735,0.779874213836478,0.7735849056603774,0.7613443396226416,0.0230861787368322,18,0.9968553459119497,0.9937205651491365,0.9968602825745683,0.9874411302982732,0.9921507064364207,0.9934056060740698,0.003495266463998284,0.6290322580645161,0.6684491978609626,0.6157894736842106,0.6850828729281768,0.6684782608695652,0.6533664126814862,0.02632857626358579,3,0.9420505200594353,0.9308823529411765,0.9379615952732644,0.9388059701492537,0.9335302806499262,0.9366461438146112,0.003963141012511111,0.6763005780346821,0.7225433526011561,0.670487106017192,0.7294117647058823,0.717201166180758,0.7031887935079342,0.02470209003360539,14,0.9686783804430863,0.9612756264236902,0.9665144596651446,0.9625095638867636,0.9619482496194824,0.9641852560076334,0.0028945273483233186
10,13.02714581489563,2.8162332078424313,0.553557014465332,0.23498371557310263,GradientBoostingClassifier(),1,4,200,0.8,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x0000026CF53B9A80>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x0000026CF53B9A80>}",0.554140127388535,0.670926517571885,0.6198083067092651,0.6773162939297125,0.6677316293929713,0.6379845749984738,0.046641850442884734,23,0.9456869009584664,0.951316839584996,0.9417398244213887,0.88268156424581,0.9377494014365523,0.9318349061294426,0.024982246381569193,0.6,0.7484276729559748,0.710691823899371,0.7987421383647799,0.7672955974842768,0.7250314465408805,0.06871010894504007,23,0.9842767295597484,0.9921507064364207,0.9717425431711146,0.9607535321821036,0.9748822605965463,0.9767611543891868,0.010754374472983257,0.5581395348837209,0.6538461538461539,0.6075268817204301,0.6479591836734694,0.6455026455026455,0.622594879925284,0.03612835956525906,23,0.9152046783625731,0.9186046511627907,0.9183976261127597,0.8337874659400545,0.9092240117130308,0.8990436866582417,0.03280365015746502,0.5783132530120482,0.6979472140762464,0.6550724637681159,0.7154929577464789,0.7011494252873564,0.6695950627780491,0.049898724864063125,24,0.9484848484848485,0.9539622641509434,0.9443173150266971,0.8927789934354485,0.9409090909090909,0.9360905024014056,0.02208984261127558
